Passage,Phage_measured,Phage_treatment,Temperature_treatment,Temperature,Rep,PFU,Dilution,PFU_ML,,
11.1,phage14_1,Competition,42C_static,42,6,,,290000000,,
11.1,phage14_1,Competition,Fluctuating,37,1,,,510000000,,
11.1,phage14_1,Competition,Fluctuating,37,2,,,260000000,,
11.1,phage14_1,Competition,Fluctuating,37,3,,,330000000,,
11.1,phage14_1,Competition,Fluctuating,37,4,,,360000000,,
11.1,phage14_1,Competition,Fluctuating,37,5,,,280000000,,
11.1,phage14_1,Competition,Fluctuating,37,6,,,300000000,,
12,LUZ19,Single_phage,37C_static,37,1,35,-7,35000000000,,
12,LUZ19,Single_phage,37C_static,37,2,24,-7,24000000000,,
12,LUZ19,Single_phage,37C_static,37,3,33,-7,33000000000,,
12,LUZ19,Single_phage,37C_static,37,4,21,-7,21000000000,,
12,LUZ19,Single_phage,37C_static,37,5,32,-7,32000000000,,2.416666667
12,LUZ19,Single_phage,37C_static,37,6,29,-7,29000000000,,
12,LUZ19,Single_phage,42C_static,42,1,29,-7,29000000000,,
12,LUZ19,Single_phage,42C_static,42,2,22,-7,22000000000,,
12,LUZ19,Single_phage,42C_static,42,3,26,-7,26000000000,,
12,LUZ19,Single_phage,42C_static,42,4,28,-7,28000000000,,
12,LUZ19,Single_phage,42C_static,42,5,29,-7,29000000000,,
12,LUZ19,Single_phage,42C_static,42,6,41,-7,41000000000,,
12,LUZ19,Single_phage,Fluctuating,37,1,23,-7,23000000000,,
12,LUZ19,Single_phage,Fluctuating,37,2,27,-7,27000000000,,
12,LUZ19,Single_phage,Fluctuating,37,3,28,-7,28000000000,,
12,LUZ19,Single_phage,Fluctuating,37,4,27,-7,27000000000,,
12,LUZ19,Single_phage,Fluctuating,37,5,22,-7,22000000000,,
12,LUZ19,Single_phage,Fluctuating,37,6,23,-7,23000000000,,
12,LUZ19,Competition,37C_static,37,1,24,-6,2400000000,,
12,LUZ19,Competition,37C_static,37,2,26,-6,2600000000,,
12,LUZ19,Competition,37C_static,37,3,27,-6,2700000000,,
12,LUZ19,Competition,37C_static,37,4,28,-6,2800000000,,
12,LUZ19,Competition,37C_static,37,5,31,-6,3100000000,,
12,LUZ19,Competition,37C_static,37,6,32,-6,3200000000,,
12,LUZ19,Competition,42C_static,42,1,16,-5,160000000,,
12,LUZ19,Competition,42C_static,42,2,26,-5,260000000,,
12,LUZ19,Competition,42C_static,42,3,19,-5,190000000,,
12,LUZ19,Competition,42C_static,42,4,19,-5,190000000,,
12,LUZ19,Competition,42C_static,42,5,18,-5,180000000,,
12,LUZ19,Competition,42C_static,42,6,29,-5,290000000,,
12,LUZ19,Competition,Fluctuating,42,1,34,-5,340000000,,
12,LUZ19,Competition,Fluctuating,42,2,42,-5,420000000,,
12,LUZ19,Competition,Fluctuating,42,3,39,-5,390000000,,
12,LUZ19,Competition,Fluctuating,42,4,28,-5,280000000,,
12,LUZ19,Competition,Fluctuating,42,5,25,-5,250000000,,
12,LUZ19,Competition,Fluctuating,42,6,29,-5,290000000,,
12,phage14_1,Single_phage,37C_static,37,1,14,-6,1400000000,,
12,phage14_1,Single_phage,37C_static,37,2,29,-6,2900000000,,
12,phage14_1,Single_phage,37C_static,37,3,23,-6,2300000000,,
12,phage14_1,Single_phage,37C_static,37,4,32,-6,3200000000,,
12,phage14_1,Single_phage,37C_static,37,5,28,-6,2800000000,,
12,phage14_1,Single_phage,37C_static,37,6,26,-6,2600000000,,
12,phage14_1,Single_phage,42C_static,42,1,64,-6,6400000000,,
12,phage14_1,Single_phage,42C_static,42,2,45,-6,4500000000,,
12,phage14_1,Single_phage,42C_static,42,3,36,-6,3600000000,,
12,phage14_1,Single_phage,42C_static,42,4,52,-6,5200000000,,
12,phage14_1,Single_phage,42C_static,42,5,48,-6,4800000000,,
12,phage14_1,Single_phage,42C_static,42,6,56,-6,5600000000,,
12,phage14_1,Single_phage,Fluctuating,37,1,20,-6,2000000000,,
12,phage14_1,Single_phage,Fluctuating,37,2,14,-6,1400000000,,
12,phage14_1,Single_phage,Fluctuating,37,3,12,-6,1200000000,,
12,phage14_1,Single_phage,Fluctuating,37,4,15,-6,1500000000,,
12,phage14_1,Single_phage,Fluctuating,37,5,13,-6,1300000000,,
12,phage14_1,Single_phage,Fluctuating,37,6,17,-6,1700000000,,
12,phage14_1,Competition,37C_static,37,1,26,-6,2600000000,,
12,phage14_1,Competition,37C_static,37,2,30,-6,3000000000,,
12,phage14_1,Competition,37C_static,37,3,29,-6,2900000000,,
12,phage14_1,Competition,37C_static,37,4,32,-6,3200000000,,
12,phage14_1,Competition,37C_static,37,5,25,-6,2500000000,,
12,phage14_1,Competition,37C_static,37,6,22,-6,2200000000,,
12,phage14_1,Competition,42C_static,42,1,50,-6,5000000000,,
12,phage14_1,Competition,42C_static,42,2,33,-6,3300000000,,
12,phage14_1,Competition,42C_static,42,3,32,-6,3200000000,,
12,phage14_1,Competition,42C_static,42,4,37,-6,3700000000,,
12,phage14_1,Competition,42C_static,42,5,47,-6,4700000000,,
12,phage14_1,Competition,42C_static,42,6,25,-6,2500000000,,
12,phage14_1,Competition,Fluctuating,37,1,30,-6,3000000000,,
12,phage14_1,Competition,Fluctuating,37,2,20,-6,2000000000,,
12,phage14_1,Competition,Fluctuating,37,3,27,-6,2700000000,,
12,phage14_1,Competition,Fluctuating,37,4,24,-6,2400000000,,
12,phage14_1,Competition,Fluctuating,37,5,24,-6,2400000000,,
12,phage14_1,Competition,Fluctuating,37,6,28,-6,2800000000,,
12.1,LUZ19,Single_phage,37C_static,37,1,,,3500000000,,
12.1,LUZ19,Single_phage,37C_static,37,2,,,2400000000,,
12.1,LUZ19,Single_phage,37C_static,37,3,,,3300000000,,
12.1,LUZ19,Single_phage,37C_static,37,4,,,2100000000,,
12.1,LUZ19,Single_phage,37C_static,37,5,,,3200000000,,
12.1,LUZ19,Single_phage,37C_static,37,6,,,2900000000,,
12.1,LUZ19,Single_phage,42C_static,42,1,,,2900000000,,
12.1,LUZ19,Single_phage,42C_static,42,2,,,2200000000,,
12.1,LUZ19,Single_phage,42C_static,42,3,,,2600000000,,
12.1,LUZ19,Single_phage,42C_static,42,4,,,2800000000,,
12.1,LUZ19,Single_phage,42C_static,42,5,,,2900000000,,
12.1,LUZ19,Single_phage,42C_static,42,6,,,4100000000,,
12.1,LUZ19,Single_phage,Fluctuating,37,1,,,2300000000,,
12.1,LUZ19,Single_phage,Fluctuating,37,2,,,2700000000,,
12.1,LUZ19,Single_phage,Fluctuating,37,3,,,2800000000,,
12.1,LUZ19,Single_phage,Fluctuating,37,4,,,2700000000,,
12.1,LUZ19,Single_phage,Fluctuating,37,5,,,2200000000,,
12.1,LUZ19,Single_phage,Fluctuating,37,6,,,2300000000,,
12.1,LUZ19,Competition,37C_static,37,1,,,240000000,,
12.1,LUZ19,Competition,37C_static,37,2,,,260000000,,
12.1,LUZ19,Competition,37C_static,37,3,,,270000000,,
12.1,LUZ19,Competition,37C_static,37,4,,,280000000,,
12.1,LUZ19,Competition,37C_static,37,5,,,310000000,,
12.1,LUZ19,Competition,37C_static,37,6,,,320000000,,
12.1,LUZ19,Competition,42C_static,42,1,,,16000000,,
12.1,LUZ19,Competition,42C_static,42,2,,,26000000,,
12.1,LUZ19,Competition,42C_static,42,3,,,19000000,,
12.1,LUZ19,Competition,42C_static,42,4,,,19000000,,
12.1,LUZ19,Competition,42C_static,42,5,,,18000000,,
12.1,LUZ19,Competition,42C_static,42,6,,,29000000,,
12.1,LUZ19,Competition,Fluctuating,42,1,,,34000000,,
12.1,LUZ19,Competition,Fluctuating,42,2,,,42000000,,
12.1,LUZ19,Competition,Fluctuating,42,3,,,39000000,,
12.1,LUZ19,Competition,Fluctuating,42,4,,,28000000,,
12.1,LUZ19,Competition,Fluctuating,42,5,,,25000000,,
12.1,LUZ19,Competition,Fluctuating,42,6,,,29000000,,
12.1,phage14_1,Single_phage,37C_static,37,1,,,140000000,,
12.1,phage14_1,Single_phage,37C_static,37,2,,,290000000,,
12.1,phage14_1,Single_phage,37C_static,37,3,,,230000000,,
12.1,phage14_1,Single_phage,37C_static,37,4,,,320000000,,
12.1,phage14_1,Single_phage,37C_static,37,5,,,280000000,,
12.1,phage14_1,Single_phage,37C_static,37,6,,,260000000,,
12.1,phage14_1,Single_phage,42C_static,42,1,,,640000000,,
12.1,phage14_1,Single_phage,42C_static,42,2,,,450000000,,
12.1,phage14_1,Single_phage,42C_static,42,3,,,360000000,,
12.1,phage14_1,Single_phage,42C_static,42,4,,,520000000,,
12.1,phage14_1,Single_phage,42C_static,42,5,,,480000000,,
12.1,phage14_1,Single_phage,42C_static,42,6,,,560000000,,
12.1,phage14_1,Single_phage,Fluctuating,37,1,,,200000000,,
12.1,phage14_1,Single_phage,Fluctuating,37,2,,,140000000,,
12.1,phage14_1,Single_phage,Fluctuating,37,3,,,120000000,,
12.1,phage14_1,Single_phage,Fluctuating,37,4,,,150000000,,
12.1,phage14_1,Single_phage,Fluctuating,37,5,,,130000000,,
12.1,phage14_1,Single_phage,Fluctuating,37,6,,,170000000,,
12.1,phage14_1,Competition,37C_static,37,1,,,260000000,,
12.1,phage14_1,Competition,37C_static,37,2,,,300000000,,
12.1,phage14_1,Competition,37C_static,37,3,,,290000000,,
12.1,phage14_1,Competition,37C_static,37,4,,,320000000,,
12.1,phage14_1,Competition,37C_static,37,5,,,250000000,,
12.1,phage14_1,Competition,37C_static,37,6,,,220000000,,
12.1,phage14_1,Competition,42C_static,42,1,,,500000000,,
12.1,phage14_1,Competition,42C_static,42,2,,,330000000,,
12.1,phage14_1,Competition,42C_static,42,3,,,320000000,,
12.1,phage14_1,Competition,42C_static,42,4,,,370000000,,
12.1,phage14_1,Competition,42C_static,42,5,,,470000000,,
12.1,phage14_1,Competition,42C_static,42,6,,,250000000,,
12.1,phage14_1,Competition,Fluctuating,37,1,,,300000000,,
12.1,phage14_1,Competition,Fluctuating,37,2,,,200000000,,
12.1,phage14_1,Competition,Fluctuating,37,3,,,270000000,,
12.1,phage14_1,Competition,Fluctuating,37,4,,,240000000,,
12.1,phage14_1,Competition,Fluctuating,37,5,,,240000000,,
12.1,phage14_1,Competition,Fluctuating,37,6,,,280000000,,
13,LUZ19,Single_phage,37C_static,37,1,23,-7,23000000000,,
13,LUZ19,Single_phage,37C_static,37,2,25,-7,25000000000,,
13,LUZ19,Single_phage,37C_static,37,3,19,-7,19000000000,,
13,LUZ19,Single_phage,37C_static,37,4,20,-7,20000000000,,
13,LUZ19,Single_phage,37C_static,37,5,30,-7,30000000000,,
13,LUZ19,Single_phage,37C_static,37,6,24,-7,24000000000,,
13,LUZ19,Single_phage,42C_static,42,1,22,-7,22000000000,,
13,LUZ19,Single_phage,42C_static,42,2,27,-7,27000000000,,
13,LUZ19,Single_phage,42C_static,42,3,19,-7,19000000000,,
13,LUZ19,Single_phage,42C_static,42,4,20,-7,20000000000,,
13,LUZ19,Single_phage,42C_static,42,5,19,-7,19000000000,,
13,LUZ19,Single_phage,42C_static,42,6,26,-7,26000000000,,
13,LUZ19,Single_phage,Fluctuating,37,1,23,-7,23000000000,,
13,LUZ19,Single_phage,Fluctuating,37,2,31,-7,31000000000,,
13,LUZ19,Single_phage,Fluctuating,37,3,26,-7,26000000000,,
13,LUZ19,Single_phage,Fluctuating,37,4,17,-7,17000000000,,
13,LUZ19,Single_phage,Fluctuating,37,5,20,-7,20000000000,,
13,LUZ19,Single_phage,Fluctuating,37,6,8,-7,8000000000,,
13,LUZ19,Competition,37C_static,37,1,36,-6,3600000000,,
13,LUZ19,Competition,37C_static,37,2,22,-6,2200000000,,
13,LUZ19,Competition,37C_static,37,3,24,-6,2400000000,,
13,LUZ19,Competition,37C_static,37,4,21,-6,2100000000,,
13,LUZ19,Competition,37C_static,37,5,16,-6,1600000000,,
13,LUZ19,Competition,37C_static,37,6,22,-6,2200000000,,
13,LUZ19,Competition,42C_static,42,1,18,-5,180000000,,
13,LUZ19,Competition,42C_static,42,2,18,-5,180000000,,
13,LUZ19,Competition,42C_static,42,3,17,-5,170000000,,
13,LUZ19,Competition,42C_static,42,4,21,-5,210000000,,
13,LUZ19,Competition,42C_static,42,5,16,-5,160000000,,
13,LUZ19,Competition,42C_static,42,6,18,-5,180000000,,
13,LUZ19,Competition,Fluctuating,42,1,15,-6,1500000000,,
13,LUZ19,Competition,Fluctuating,42,2,16,-6,1600000000,,
13,LUZ19,Competition,Fluctuating,42,3,18,-6,1800000000,,
13,LUZ19,Competition,Fluctuating,42,4,14,-6,1400000000,,
13,LUZ19,Competition,Fluctuating,42,5,21,-6,2100000000,,
13,LUZ19,Competition,Fluctuating,42,6,25,-6,2500000000,,
13,phage14_1,Single_phage,37C_static,37,1,21,-6,2100000000,,
13,phage14_1,Single_phage,37C_static,37,2,37,-6,3700000000,,
13,phage14_1,Single_phage,37C_static,37,3,28,-6,2800000000,,
13,phage14_1,Single_phage,37C_static,37,4,37,-6,3700000000,,
13,phage14_1,Single_phage,37C_static,37,5,19,-6,1900000000,,
13,phage14_1,Single_phage,37C_static,37,6,19,-6,1900000000,,
13,phage14_1,Single_phage,42C_static,42,1,49,-6,4900000000,,
13,phage14_1,Single_phage,42C_static,42,2,47,-6,4700000000,,
13,phage14_1,Single_phage,42C_static,42,3,32,-6,3200000000,,
13,phage14_1,Single_phage,42C_static,42,4,50,-6,5000000000,,
13,phage14_1,Single_phage,42C_static,42,5,30,-6,3000000000,,
13,phage14_1,Single_phage,42C_static,42,6,25,-6,2500000000,,
13,phage14_1,Single_phage,Fluctuating,37,1,78,-6,7800000000,,
13,phage14_1,Single_phage,Fluctuating,37,2,68,-6,6800000000,,
13,phage14_1,Single_phage,Fluctuating,37,3,56,-6,5600000000,,
13,phage14_1,Single_phage,Fluctuating,37,4,63,-6,6300000000,,
13,phage14_1,Single_phage,Fluctuating,37,5,70,-6,7000000000,,
13,phage14_1,Single_phage,Fluctuating,37,6,64,-6,6400000000,,
13,phage14_1,Competition,37C_static,37,1,74,-5,740000000,,
13,phage14_1,Competition,37C_static,37,2,71,-5,710000000,,
13,phage14_1,Competition,37C_static,37,3,82,-5,820000000,,
13,phage14_1,Competition,37C_static,37,4,82,-5,820000000,,
13,phage14_1,Competition,37C_static,37,5,68,-5,680000000,,
13,phage14_1,Competition,37C_static,37,6,80,-5,800000000,,
13,phage14_1,Competition,42C_static,42,1,41,-6,4100000000,,
13,phage14_1,Competition,42C_static,42,2,37,-6,3700000000,,
13,phage14_1,Competition,42C_static,42,3,31,-6,3100000000,,
13,phage14_1,Competition,42C_static,42,4,42,-6,4200000000,,
13,phage14_1,Competition,42C_static,42,5,35,-6,3500000000,,
13,phage14_1,Competition,42C_static,42,6,30,-6,3000000000,,
13,phage14_1,Competition,Fluctuating,37,1,28,-6,2800000000,,
13,phage14_1,Competition,Fluctuating,37,2,12,-6,1200000000,,
13,phage14_1,Competition,Fluctuating,37,3,22,-6,2200000000,,
13,phage14_1,Competition,Fluctuating,37,4,21,-6,2100000000,,
13,phage14_1,Competition,Fluctuating,37,5,22,-6,2200000000,,
13,phage14_1,Competition,Fluctuating,37,6,28,-6,2800000000,,
13.1,LUZ19,Single_phage,37C_static,37,1,,,2300000000,,
13.1,LUZ19,Single_phage,37C_static,37,2,,,2500000000,,
13.1,LUZ19,Single_phage,37C_static,37,3,,,1900000000,,
13.1,LUZ19,Single_phage,37C_static,37,4,,,2000000000,,
13.1,LUZ19,Single_phage,37C_static,37,5,,,3000000000,,
13.1,LUZ19,Single_phage,37C_static,37,6,,,2400000000,,
13.1,LUZ19,Single_phage,42C_static,42,1,,,2200000000,,
13.1,LUZ19,Single_phage,42C_static,42,2,,,2700000000,,
13.1,LUZ19,Single_phage,42C_static,42,3,,,1900000000,,
13.1,LUZ19,Single_phage,42C_static,42,4,,,2000000000,,
13.1,LUZ19,Single_phage,42C_static,42,5,,,1900000000,,
13.1,LUZ19,Single_phage,42C_static,42,6,,,2600000000,,
13.1,LUZ19,Single_phage,Fluctuating,37,1,,,2300000000,,
13.1,LUZ19,Single_phage,Fluctuating,37,2,,,3100000000,,
13.1,LUZ19,Single_phage,Fluctuating,37,3,,,2600000000,,
13.1,LUZ19,Single_phage,Fluctuating,37,4,,,1700000000,,
13.1,LUZ19,Single_phage,Fluctuating,37,5,,,2000000000,,
13.1,LUZ19,Single_phage,Fluctuating,37,6,,,800000000,,
13.1,LUZ19,Competition,37C_static,37,1,,,360000000,,
13.1,LUZ19,Competition,37C_static,37,2,,,220000000,,
13.1,LUZ19,Competition,37C_static,37,3,,,240000000,,
13.1,LUZ19,Competition,37C_static,37,4,,,210000000,,
13.1,LUZ19,Competition,37C_static,37,5,,,160000000,,
13.1,LUZ19,Competition,37C_static,37,6,,,220000000,,
13.1,LUZ19,Competition,42C_static,42,1,,,18000000,,
13.1,LUZ19,Competition,42C_static,42,2,,,18000000,,
13.1,LUZ19,Competition,42C_static,42,3,,,17000000,,
13.1,LUZ19,Competition,42C_static,42,4,,,21000000,,
13.1,LUZ19,Competition,42C_static,42,5,,,16000000,,
13.1,LUZ19,Competition,42C_static,42,6,,,18000000,,
13.1,LUZ19,Competition,Fluctuating,42,1,,,150000000,,
13.1,LUZ19,Competition,Fluctuating,42,2,,,160000000,,
13.1,LUZ19,Competition,Fluctuating,42,3,,,180000000,,
13.1,LUZ19,Competition,Fluctuating,42,4,,,140000000,,
13.1,LUZ19,Competition,Fluctuating,42,5,,,210000000,,
13.1,LUZ19,Competition,Fluctuating,42,6,,,250000000,,
13.1,phage14_1,Single_phage,37C_static,37,1,,,210000000,,
13.1,phage14_1,Single_phage,37C_static,37,2,,,370000000,,
13.1,phage14_1,Single_phage,37C_static,37,3,,,280000000,,
13.1,phage14_1,Single_phage,37C_static,37,4,,,370000000,,
13.1,phage14_1,Single_phage,37C_static,37,5,,,190000000,,
13.1,phage14_1,Single_phage,37C_static,37,6,,,190000000,,
13.1,phage14_1,Single_phage,42C_static,42,1,,,490000000,,
13.1,phage14_1,Single_phage,42C_static,42,2,,,470000000,,
13.1,phage14_1,Single_phage,42C_static,42,3,,,320000000,,
13.1,phage14_1,Single_phage,42C_static,42,4,,,500000000,,
13.1,phage14_1,Single_phage,42C_static,42,5,,,300000000,,
13.1,phage14_1,Single_phage,42C_static,42,6,,,250000000,,
13.1,phage14_1,Single_phage,Fluctuating,37,1,,,780000000,,
13.1,phage14_1,Single_phage,Fluctuating,37,2,,,680000000,,
13.1,phage14_1,Single_phage,Fluctuating,37,3,,,560000000,,
13.1,phage14_1,Single_phage,Fluctuating,37,4,,,630000000,,
13.1,phage14_1,Single_phage,Fluctuating,37,5,,,700000000,,
13.1,phage14_1,Single_phage,Fluctuating,37,6,,,640000000,,
13.1,phage14_1,Competition,37C_static,37,1,,,74000000,,
13.1,phage14_1,Competition,37C_static,37,2,,,71000000,,
13.1,phage14_1,Competition,37C_static,37,3,,,82000000,,
13.1,phage14_1,Competition,37C_static,37,4,,,82000000,,
13.1,phage14_1,Competition,37C_static,37,5,,,68000000,,
13.1,phage14_1,Competition,37C_static,37,6,,,80000000,,
13.1,phage14_1,Competition,42C_static,42,1,,,410000000,,
13.1,phage14_1,Competition,42C_static,42,2,,,370000000,,
13.1,phage14_1,Competition,42C_static,42,3,,,310000000,,
13.1,phage14_1,Competition,42C_static,42,4,,,420000000,,
13.1,phage14_1,Competition,42C_static,42,5,,,350000000,,
13.1,phage14_1,Competition,42C_static,42,6,,,300000000,,
13.1,phage14_1,Competition,Fluctuating,37,1,,,280000000,,
13.1,phage14_1,Competition,Fluctuating,37,2,,,120000000,,
13.1,phage14_1,Competition,Fluctuating,37,3,,,220000000,,
13.1,phage14_1,Competition,Fluctuating,37,4,,,210000000,,
13.1,phage14_1,Competition,Fluctuating,37,5,,,220000000,,
13.1,phage14_1,Competition,Fluctuating,37,6,,,280000000,,
14,LUZ19,Single_phage,37C_static,37,1,21,-7,21000000000,,
14,LUZ19,Single_phage,37C_static,37,2,31,-7,31000000000,,
14,LUZ19,Single_phage,37C_static,37,3,19,-7,19000000000,,
14,LUZ19,Single_phage,37C_static,37,4,13,-7,13000000000,,
14,LUZ19,Single_phage,37C_static,37,5,29,-7,29000000000,,
14,LUZ19,Single_phage,37C_static,37,6,21,-7,21000000000,,
14,LUZ19,Single_phage,42C_static,42,1,22,-7,22000000000,,
14,LUZ19,Single_phage,42C_static,42,2,23,-7,23000000000,,
14,LUZ19,Single_phage,42C_static,42,3,28,-7,28000000000,,
14,LUZ19,Single_phage,42C_static,42,4,21,-7,21000000000,,
14,LUZ19,Single_phage,42C_static,42,5,24,-7,24000000000,,
14,LUZ19,Single_phage,42C_static,42,6,25,-7,25000000000,,
14,LUZ19,Single_phage,Fluctuating,37,1,29,-7,29000000000,,
14,LUZ19,Single_phage,Fluctuating,37,2,19,-7,19000000000,,
14,LUZ19,Single_phage,Fluctuating,37,3,26,-7,26000000000,,
14,LUZ19,Single_phage,Fluctuating,37,4,28,-7,28000000000,,
14,LUZ19,Single_phage,Fluctuating,37,5,31,-7,31000000000,,
14,LUZ19,Single_phage,Fluctuating,37,6,27,-7,27000000000,,
14,LUZ19,Competition,37C_static,37,1,38,-6,3800000000,,
14,LUZ19,Competition,37C_static,37,2,29,-6,2900000000,,
14,LUZ19,Competition,37C_static,37,3,29,-6,2900000000,,
14,LUZ19,Competition,37C_static,37,4,23,-6,2300000000,,
14,LUZ19,Competition,37C_static,37,5,31,-6,3100000000,,
14,LUZ19,Competition,37C_static,37,6,28,-6,2800000000,,
14,LUZ19,Competition,42C_static,42,1,9,-5,90000000,,
14,LUZ19,Competition,42C_static,42,2,18,-5,180000000,,
14,LUZ19,Competition,42C_static,42,3,10,-5,100000000,,
14,LUZ19,Competition,42C_static,42,4,21,-5,210000000,,
14,LUZ19,Competition,42C_static,42,5,18,-5,180000000,,
14,LUZ19,Competition,42C_static,42,6,18,-5,180000000,,
14,LUZ19,Competition,Fluctuating,42,1,22,-5,220000000,,
14,LUZ19,Competition,Fluctuating,42,2,29,-5,290000000,,
14,LUZ19,Competition,Fluctuating,42,3,28,-5,280000000,,
14,LUZ19,Competition,Fluctuating,42,4,28,-5,280000000,,
14,LUZ19,Competition,Fluctuating,42,5,28,-5,280000000,,
14,LUZ19,Competition,Fluctuating,42,6,34,-5,340000000,,
14,phage14_1,Single_phage,37C_static,37,1,24,-6,2400000000,,
14,phage14_1,Single_phage,37C_static,37,2,61,-6,6100000000,,
14,phage14_1,Single_phage,37C_static,37,3,32,-6,3200000000,,
14,phage14_1,Single_phage,37C_static,37,4,35,-6,3500000000,,
14,phage14_1,Single_phage,37C_static,37,5,21,-6,2100000000,,
14,phage14_1,Single_phage,37C_static,37,6,24,-6,2400000000,,
14,phage14_1,Single_phage,42C_static,42,1,37,-6,3700000000,,
14,phage14_1,Single_phage,42C_static,42,2,34,-6,3400000000,,
14,phage14_1,Single_phage,42C_static,42,3,63,-6,6300000000,,
14,phage14_1,Single_phage,42C_static,42,4,65,-6,6500000000,,
14,phage14_1,Single_phage,42C_static,42,5,81,-6,8100000000,,
14,phage14_1,Single_phage,42C_static,42,6,51,-6,5100000000,,
14,phage14_1,Single_phage,Fluctuating,37,1,18,-6,1800000000,,
14,phage14_1,Single_phage,Fluctuating,37,2,13,-6,1300000000,,
14,phage14_1,Single_phage,Fluctuating,37,3,14,-6,1400000000,,
14,phage14_1,Single_phage,Fluctuating,37,4,30,-6,3000000000,,
14,phage14_1,Single_phage,Fluctuating,37,5,21,-6,2100000000,,
14,phage14_1,Single_phage,Fluctuating,37,6,17,-6,1700000000,,
14,phage14_1,Competition,37C_static,37,1,25,-6,2500000000,,
14,phage14_1,Competition,37C_static,37,2,17,-6,1700000000,,
14,phage14_1,Competition,37C_static,37,3,17,-6,1700000000,,
14,phage14_1,Competition,37C_static,37,4,11,-6,1100000000,,
14,phage14_1,Competition,37C_static,37,5,19,-6,1900000000,,
14,phage14_1,Competition,37C_static,37,6,12,-6,1200000000,,
14,phage14_1,Competition,42C_static,42,1,24,-6,2400000000,,
14,phage14_1,Competition,42C_static,42,2,28,-6,2800000000,,
14,phage14_1,Competition,42C_static,42,3,37,-6,3700000000,,
14,phage14_1,Competition,42C_static,42,4,69,-6,6900000000,,
14,phage14_1,Competition,42C_static,42,5,58,-6,5800000000,,
14,phage14_1,Competition,42C_static,42,6,27,-6,2700000000,,
14,phage14_1,Competition,Fluctuating,37,1,33,-6,3300000000,,
14,phage14_1,Competition,Fluctuating,37,2,26,-6,2600000000,,
14,phage14_1,Competition,Fluctuating,37,3,16,-6,1600000000,,
14,phage14_1,Competition,Fluctuating,37,4,27,-6,2700000000,,
14,phage14_1,Competition,Fluctuating,37,5,24,-6,2400000000,,
14,phage14_1,Competition,Fluctuating,37,6,26,-6,2600000000,,
14.1,LUZ19,Single_phage,37C_static,37,1,,,2100000000,,
14.1,LUZ19,Single_phage,37C_static,37,2,,,3100000000,,
14.1,LUZ19,Single_phage,37C_static,37,3,,,1900000000,,
14.1,LUZ19,Single_phage,37C_static,37,4,,,1300000000,,
14.1,LUZ19,Single_phage,37C_static,37,5,,,2900000000,,
14.1,LUZ19,Single_phage,37C_static,37,6,,,2100000000,,
14.1,LUZ19,Single_phage,42C_static,42,1,,,2200000000,,
14.1,LUZ19,Single_phage,42C_static,42,2,,,2300000000,,
14.1,LUZ19,Single_phage,42C_static,42,3,,,2800000000,,
14.1,LUZ19,Single_phage,42C_static,42,4,,,2100000000,,
14.1,LUZ19,Single_phage,42C_static,42,5,,,2400000000,,
14.1,LUZ19,Single_phage,42C_static,42,6,,,2500000000,,
14.1,LUZ19,Single_phage,Fluctuating,37,1,,,2900000000,,
14.1,LUZ19,Single_phage,Fluctuating,37,2,,,1900000000,,
14.1,LUZ19,Single_phage,Fluctuating,37,3,,,2600000000,,
14.1,LUZ19,Single_phage,Fluctuating,37,4,,,2800000000,,
14.1,LUZ19,Single_phage,Fluctuating,37,5,,,3100000000,,
14.1,LUZ19,Single_phage,Fluctuating,37,6,,,2700000000,,
14.1,LUZ19,Competition,37C_static,37,1,,,380000000,,
14.1,LUZ19,Competition,37C_static,37,2,,,290000000,,
14.1,LUZ19,Competition,37C_static,37,3,,,290000000,,
14.1,LUZ19,Competition,37C_static,37,4,,,230000000,,
14.1,LUZ19,Competition,37C_static,37,5,,,310000000,,
14.1,LUZ19,Competition,37C_static,37,6,,,280000000,,
14.1,LUZ19,Competition,42C_static,42,1,,,9000000,,
14.1,LUZ19,Competition,42C_static,42,2,,,18000000,,
14.1,LUZ19,Competition,42C_static,42,3,,,10000000,,
14.1,LUZ19,Competition,42C_static,42,4,,,21000000,,
14.1,LUZ19,Competition,42C_static,42,5,,,18000000,,
14.1,LUZ19,Competition,42C_static,42,6,,,18000000,,
14.1,LUZ19,Competition,Fluctuating,42,1,,,22000000,,
14.1,LUZ19,Competition,Fluctuating,42,2,,,29000000,,
14.1,LUZ19,Competition,Fluctuating,42,3,,,28000000,,
14.1,LUZ19,Competition,Fluctuating,42,4,,,28000000,,
14.1,LUZ19,Competition,Fluctuating,42,5,,,28000000,,
14.1,LUZ19,Competition,Fluctuating,42,6,,,34000000,,
14.1,phage14_1,Single_phage,37C_static,37,1,,,240000000,,
14.1,phage14_1,Single_phage,37C_static,37,2,,,610000000,,
14.1,phage14_1,Single_phage,37C_static,37,3,,,320000000,,
14.1,phage14_1,Single_phage,37C_static,37,4,,,350000000,,
14.1,phage14_1,Single_phage,37C_static,37,5,,,210000000,,
14.1,phage14_1,Single_phage,37C_static,37,6,,,240000000,,
14.1,phage14_1,Single_phage,42C_static,42,1,,,370000000,,
14.1,phage14_1,Single_phage,42C_static,42,2,,,340000000,,
14.1,phage14_1,Single_phage,42C_static,42,3,,,630000000,,
